,ID_current,found_bccwj_file,found_bccwj_start,wrong,correct_bccwj_file,correct_bccwj_start,match_score,levenshtein
1678,95_BCCWJ-ABC-ar-simple,LBe2_00038,11180.0,NaN,NaN,NaN,234.1512354,8.0
1679,96_BCCWJ-ABC-ar-simple,LBc9_00070,15190.0,NaN,NaN,NaN,118.4828023,3.0
1680,97_BCCWJ-ABC-ar-simple,LBo7_00009,2330.0,NaN,NaN,NaN,204.3659417,3.0
1681,98_BCCWJ-ABC-ar-simple,LBd9_00033,89970.0,NaN,NaN,NaN,222.8870566,0.0
1682,99_BCCWJ-ABC-ar-simple,LBe1_00030,72180.0,NaN,NaN,NaN,288.7131416,0.0
1683,100_BCCWJ-ABC-ar-simple,LBo2_00007,16670.0,NaN,NaN,NaN,290.020789,1.0
1684,1_BCCWJ-ABC-as-simple,LBg9_00077,44050.0,NaN,NaN,NaN,151.4667757,0.0
1685,3_BCCWJ-ABC-as-simple,LBl3_00047,17180.0,NaN,NaN,NaN,301.7204722,0.0
1686,4_BCCWJ-ABC-as-simple,LBn3_00147,24370.0,NaN,NaN,NaN,135.5518901,0.0
1687,5_BCCWJ-ABC-as-simple,LBn3_00167,43480.0,NaN,NaN,NaN,254.1179692,0.0
1688,6_BCCWJ-ABC-as-simple,LBg7_00015,10940.0,NaN,NaN,NaN,268.2764455,0.0
1689,7_BCCWJ-ABC-as-simple,LBf6_00009,35640.0,NaN,NaN,NaN,304.4414169,1.0
1690,8_BCCWJ-ABC-as-simple,LBo4_00034,57230.0,NaN,NaN,NaN,385.7516862,0.0
1691,9_BCCWJ-ABC-as-simple,LBj9_00077,77490.0,NaN,NaN,NaN,201.2915244,3.0
1692,10_BCCWJ-ABC-as-simple,LBm5_00028,7110.0,NaN,NaN,NaN,202.7558444,1.0
1693,11_BCCWJ-ABC-as-simple,LBh2_00008,41650.0,NaN,NaN,NaN,325.8531481,0.0
1694,12_BCCWJ-ABC-as-simple,LBl0_00003,3300.0,NaN,NaN,NaN,259.1595911,0.0
1695,13_BCCWJ-ABC-as-simple,LBn9_00208,49040.0,NaN,NaN,NaN,227.4372669,0.0
1696,14_BCCWJ-ABC-as-simple,LBln_00038,2930.0,NaN,NaN,NaN,114.6562554,9.0
1697,15_BCCWJ-ABC-as-simple,LBd9_00093,79400.0,NaN,NaN,NaN,240.6185354,0.0
1698,16_BCCWJ-ABC-as-simple,LBf9_00204,42810.0,NaN,NaN,NaN,174.5458474,1.0
1699,17_BCCWJ-ABC-as-simple,LBhn_00010,6280.0,NaN,NaN,NaN,87.29803952,8.0
1700,18_BCCWJ-ABC-as-simple,LBl3_00152,30380.0,NaN,NaN,NaN,231.191597,0.0
1701,19_BCCWJ-ABC-as-simple,LBd2_00030,67160.0,NaN,NaN,NaN,287.8451541,0.0
1702,20_BCCWJ-ABC-as-simple,LBk2_00027,46150.0,NaN,NaN,NaN,295.9592409,0.0
1703,21_BCCWJ-ABC-as-simple,LBh3_00065,12630.0,NaN,NaN,NaN,290.5290555,0.0
1704,23_BCCWJ-ABC-as-simple,LBf1_00008,39480.0,NaN,NaN,NaN,323.2425179,0.0
1705,24_BCCWJ-ABC-as-simple,LBh8_00001,78460.0,NaN,NaN,NaN,291.3326801,0.0
1706,25_BCCWJ-ABC-as-simple,LBb1_00014,92360.0,NaN,NaN,NaN,298.5909565,0.0
1707,26_BCCWJ-ABC-as-simple,LBj9_00218,61070.0,NaN,NaN,NaN,261.846884,0.0
1708,27_BCCWJ-ABC-as-simple,LBn3_00125,20720.0,NaN,NaN,NaN,319.3022604,0.0
1709,28_BCCWJ-ABC-as-simple,LBa3_00007,34850.0,NaN,NaN,NaN,387.3944997,0.0
1710,29_BCCWJ-ABC-as-simple,LBb7_00013,4250.0,NaN,NaN,NaN,280.685168,0.0
1711,30_BCCWJ-ABC-as-simple,LBa9_00025,88350.0,NaN,NaN,NaN,241.6768271,0.0
1712,31_BCCWJ-ABC-as-simple,LBj3_00103,31970.0,NaN,NaN,NaN,328.2931193,0.0
1713,32_BCCWJ-ABC-as-simple,LBm9_00116,20220.0,NaN,NaN,NaN,302.6683093,0.0
1714,33_BCCWJ-ABC-as-simple,LBn3_00166,62870.0,NaN,NaN,NaN,266.8022162,0.0
1715,35_BCCWJ-ABC-as-simple,LBl9_00208,1960.0,NaN,NaN,NaN,255.8911369,0.0
1716,36_BCCWJ-ABC-as-simple,LBan_00005,18580.0,NaN,NaN,NaN,306.5320215,5.0
1717,37_BCCWJ-ABC-as-simple,LBa1_00015,50790.0,NaN,NaN,NaN,141.4064492,8.0
1718,38_BCCWJ-ABC-as-simple,LBg5_00014,27310.0,NaN,NaN,NaN,223.2644035,12.0
1719,39_BCCWJ-ABC-as-simple,LBe9_00185,1210.0,NaN,NaN,NaN,124.9296071,1.0
1720,40_BCCWJ-ABC-as-simple,LBj3_00055,64560.0,NaN,NaN,NaN,293.7988939,0.0
1721,41_BCCWJ-ABC-as-simple,LBi9_00010,50900.0,NaN,NaN,NaN,272.0788214,0.0
1722,42_BCCWJ-ABC-as-simple,LBo9_00182,14570.0,NaN,NaN,NaN,194.3916645,1.0
1723,43_BCCWJ-ABC-as-simple,LBi2_00045,82180.0,NaN,NaN,NaN,237.2230996,0.0
1724,44_BCCWJ-ABC-as-simple,LBl2_00071,13290.0,NaN,NaN,NaN,273.7241927,0.0
1725,45_BCCWJ-ABC-as-simple,LBh9_00170,23600.0,NaN,NaN,NaN,205.3100218,2.0
1726,46_BCCWJ-ABC-as-simple,LBm9_00166,52550.0,NaN,NaN,NaN,91.80263193,12.0
1727,47_BCCWJ-ABC-as-simple,LBf9_00182,64500.0,NaN,NaN,NaN,244.7234178,0.0
1728,48_BCCWJ-ABC-as-simple,LBb4_00013,630.0,NaN,NaN,NaN,346.9942079,0.0
1729,49_BCCWJ-ABC-as-simple,LBc7_00013,18980.0,NaN,NaN,NaN,305.4928145,1.0
1730,50_BCCWJ-ABC-as-simple,LBc3_00051,2530.0,NaN,NaN,NaN,244.8721456,1.0
1731,51_BCCWJ-ABC-as-simple,LBo4_00054,2970.0,NaN,NaN,NaN,302.2893844,0.0
1732,52_BCCWJ-ABC-as-simple,LBf9_00224,10070.0,NaN,NaN,NaN,296.2593661,0.0
1733,53_BCCWJ-ABC-as-simple,LBh9_00154,40610.0,NaN,NaN,NaN,207.105447,1.0
1734,54_BCCWJ-ABC-as-simple,LBl7_00055,15130.0,NaN,NaN,NaN,130.2906835,0.0
1735,55_BCCWJ-ABC-as-simple,LBk4_00006,9440.0,NaN,NaN,NaN,326.0575782,0.0
1736,56_BCCWJ-ABC-as-simple,LBl3_00002,54250.0,NaN,NaN,NaN,324.9406117,0.0
1737,58_BCCWJ-ABC-as-simple,LBi9_00208,23250.0,NaN,NaN,NaN,208.3440134,0.0
1738,60_BCCWJ-ABC-as-simple,LBqn_00020,38570.0,False,LBk1_00019,73930.0,29.58174705,20.0
1739,61_BCCWJ-ABC-as-simple,LBo9_00076,19520.0,NaN,NaN,NaN,301.900637,1.0
1740,62_BCCWJ-ABC-as-simple,LBj1_00031,19360.0,NaN,NaN,NaN,348.8255413,0.0
1741,63_BCCWJ-ABC-as-simple,LBk9_00150,16190.0,NaN,NaN,NaN,211.2184881,0.0
1742,64_BCCWJ-ABC-as-simple,LBf5_00022,32150.0,NaN,NaN,NaN,362.8525538,0.0
1743,65_BCCWJ-ABC-as-simple,LBn9_00016,30810.0,NaN,NaN,NaN,262.8513737,0.0
1744,66_BCCWJ-ABC-as-simple,LBd9_00024,12090.0,NaN,NaN,NaN,163.7445419,27.0
1745,67_BCCWJ-ABC-as-simple,LBc9_00008,10270.0,NaN,NaN,NaN,276.4561925,0.0
1746,68_BCCWJ-ABC-as-simple,LBn3_00137,59180.0,NaN,NaN,NaN,309.5972883,0.0
1747,69_BCCWJ-ABC-as-simple,LBo9_00237,13660.0,NaN,NaN,NaN,259.6941083,1.0
1748,70_BCCWJ-ABC-as-simple,LBo7_00065,4350.0,NaN,NaN,NaN,307.3158169,0.0
1749,71_BCCWJ-ABC-as-simple,LBi7_00011,112890.0,NaN,NaN,NaN,333.7669143,0.0
1750,72_BCCWJ-ABC-as-simple,LBa5_00013,43480.0,NaN,NaN,NaN,32.71839828,1.0
1751,73_BCCWJ-ABC-as-simple,LBn7_00062,5560.0,NaN,NaN,NaN,208.1397418,0.0
1752,74_BCCWJ-ABC-as-simple,LBf7_00017,3740.0,NaN,NaN,NaN,167.8069539,0.0
1753,75_BCCWJ-ABC-as-simple,LBj9_00276,66590.0,NaN,NaN,NaN,184.202499,0.0
1754,76_BCCWJ-ABC-as-simple,LBh9_00027,64140.0,NaN,NaN,NaN,310.8233408,1.0
1755,77_BCCWJ-ABC-as-simple,LBh3_00103,36050.0,NaN,NaN,NaN,195.5661298,0.0
1756,78_BCCWJ-ABC-as-simple,LBc1_00014,59660.0,NaN,NaN,NaN,333.3414604,1.0
1757,79_BCCWJ-ABC-as-simple,LBl3_00107,11650.0,NaN,NaN,NaN,226.5342662,0.0
1758,80_BCCWJ-ABC-as-simple,LBm3_00119,12450.0,NaN,NaN,NaN,225.5935508,1.0
1759,81_BCCWJ-ABC-as-simple,LBe9_00204,107960.0,NaN,NaN,NaN,257.0628497,1.0
1760,82_BCCWJ-ABC-as-simple,LBm3_00077,27100.0,NaN,NaN,NaN,211.2577694,0.0
1761,83_BCCWJ-ABC-as-simple,LBan_00030,14890.0,NaN,NaN,NaN,58.08146654,9.0
1762,84_BCCWJ-ABC-as-simple,LBc9_00168,50260.0,NaN,NaN,NaN,233.0039889,1.0
1763,85_BCCWJ-ABC-as-simple,LBf7_00003,26970.0,NaN,NaN,NaN,303.9570533,0.0
1764,86_BCCWJ-ABC-as-simple,LBl9_00023,38870.0,NaN,NaN,NaN,211.1810124,0.0
1765,87_BCCWJ-ABC-as-simple,LBj9_00095,18690.0,NaN,NaN,NaN,246.6249636,0.0
1766,88_BCCWJ-ABC-as-simple,LBi8_00005,39730.0,NaN,NaN,NaN,228.8881392,0.0
1767,89_BCCWJ-ABC-as-simple,LBd9_00090,40940.0,NaN,NaN,NaN,124.8340234,16.0
1768,90_BCCWJ-ABC-as-simple,LBm9_00188,33170.0,NaN,NaN,NaN,339.5323604,0.0
1769,91_BCCWJ-ABC-as-simple,LBh5_00021,22990.0,NaN,NaN,NaN,180.3680861,3.0
1770,92_BCCWJ-ABC-as-simple,LBj3_00101,42750.0,NaN,NaN,NaN,357.8394297,0.0
1771,93_BCCWJ-ABC-as-simple,LBj4_00019,6350.0,NaN,NaN,NaN,268.0430383,0.0
1772,94_BCCWJ-ABC-as-simple,LBc5_00008,34690.0,NaN,NaN,NaN,343.7860042,0.0
1773,95_BCCWJ-ABC-as-simple,LBj5_00036,6030.0,NaN,NaN,NaN,184.6550294,12.0
1774,96_BCCWJ-ABC-as-simple,LBk6_00016,22330.0,NaN,NaN,NaN,156.5638292,0.0
1775,97_BCCWJ-ABC-as-simple,LBh9_00177,28680.0,NaN,NaN,NaN,320.5961118,0.0
1776,98_BCCWJ-ABC-as-simple,LBj9_00167,43430.0,NaN,NaN,NaN,367.8361194,1.0
1777,99_BCCWJ-ABC-as-simple,LBo9_00011,53120.0,NaN,NaN,NaN,296.173961,1.0
1778,100_BCCWJ-ABC-as-simple,LBk7_00076,54600.0,NaN,NaN,NaN,328.1134391,0.0
1779,1_BCCWJ-ABC-at-simple,LBn6_00006,34810.0,NaN,NaN,NaN,255.9096942,12.0
1780,2_BCCWJ-ABC-at-simple,LBj2_00034,13620.0,NaN,NaN,NaN,291.0458997,0.0
1781,3_BCCWJ-ABC-at-simple,LBh9_00198,109600.0,NaN,NaN,NaN,203.1511151,2.0
1782,4_BCCWJ-ABC-at-simple,LBd9_00094,22760.0,NaN,NaN,NaN,257.270323,1.0
1783,5_BCCWJ-ABC-at-simple,LBl4_00059,11430.0,NaN,NaN,NaN,197.7332514,0.0
1784,6_BCCWJ-ABC-at-simple,LBd9_00003,23950.0,NaN,NaN,NaN,252.2619983,1.0
1785,7_BCCWJ-ABC-at-simple,LBd6_00017,8200.0,NaN,NaN,NaN,224.6001825,0.0
1786,8_BCCWJ-ABC-at-simple,LBd5_00018,16740.0,NaN,NaN,NaN,392.6959402,1.0
1787,9_BCCWJ-ABC-at-simple,LBb9_00145,34610.0,NaN,NaN,NaN,273.3478556,0.0
1788,10_BCCWJ-ABC-at-simple,LBd3_00001,19360.0,NaN,NaN,NaN,244.4345485,0.0
1789,11_BCCWJ-ABC-at-simple,LBe3_00008,25340.0,NaN,NaN,NaN,171.7509177,1.0
1790,12_BCCWJ-ABC-at-simple,LBe9_00208,12650.0,NaN,NaN,NaN,233.9866957,0.0
1791,13_BCCWJ-ABC-at-simple,LBa2_00023,7990.0,NaN,NaN,NaN,224.5346243,0.0
1792,14_BCCWJ-ABC-at-simple,LBm7_00027,51440.0,NaN,NaN,NaN,254.4523162,0.0
1793,15_BCCWJ-ABC-at-simple,LBb3_00027,100210.0,NaN,NaN,NaN,278.4536973,1.0
1794,16_BCCWJ-ABC-at-simple,LBg9_00197,18800.0,NaN,NaN,NaN,355.2584381,0.0
1795,17_BCCWJ-ABC-at-simple,LBk1_00027,67460.0,NaN,NaN,NaN,271.3884544,0.0
1796,18_BCCWJ-ABC-at-simple,LBm4_00029,65920.0,NaN,NaN,NaN,137.3041881,1.0
1797,19_BCCWJ-ABC-at-simple,LBd9_00067,3870.0,NaN,NaN,NaN,157.4775392,1.0
1798,20_BCCWJ-ABC-at-simple,LBc9_00022,5630.0,NaN,NaN,NaN,305.1793455,0.0
1799,21_BCCWJ-ABC-at-simple,LBn9_00171,97250.0,NaN,NaN,NaN,224.3621431,0.0
1800,22_BCCWJ-ABC-at-simple,LBb4_00019,8020.0,NaN,NaN,NaN,177.0637368,4.0
1801,23_BCCWJ-ABC-at-simple,LBe9_00208,23980.0,NaN,NaN,NaN,309.5980232,0.0
1802,24_BCCWJ-ABC-at-simple,LBc9_00133,61000.0,NaN,NaN,NaN,207.2816755,1.0
1803,25_BCCWJ-ABC-at-simple,LBc7_00024,5050.0,NaN,NaN,NaN,290.5164478,0.0
1804,26_BCCWJ-ABC-at-simple,LBk9_00131,4150.0,NaN,NaN,NaN,216.3010064,0.0
1805,27_BCCWJ-ABC-at-simple,LBj9_00241,1260.0,NaN,NaN,NaN,323.1611434,0.0
1806,28_BCCWJ-ABC-at-simple,LBj9_00191,75340.0,NaN,NaN,NaN,345.7836676,0.0
1807,29_BCCWJ-ABC-at-simple,LBg3_00006,27580.0,NaN,NaN,NaN,240.5623645,3.0
1808,30_BCCWJ-ABC-at-simple,LBj3_00039,95490.0,NaN,NaN,NaN,261.3403158,1.0
1809,32_BCCWJ-ABC-at-simple,LBh9_00216,34530.0,NaN,NaN,NaN,301.2908339,0.0
1810,33_BCCWJ-ABC-at-simple,LBn2_00083,23040.0,NaN,NaN,NaN,313.7044663,0.0
1811,34_BCCWJ-ABC-at-simple,LBl6_00011,65070.0,NaN,NaN,NaN,217.0758268,0.0
1812,35_BCCWJ-ABC-at-simple,LBc6_00008,26440.0,NaN,NaN,NaN,233.2260721,2.0
1813,36_BCCWJ-ABC-at-simple,LBe9_00003,13820.0,NaN,NaN,NaN,274.2442742,1.0
1814,37_BCCWJ-ABC-at-simple,LBg2_00029,66340.0,NaN,NaN,NaN,314.0829812,1.0
1815,38_BCCWJ-ABC-at-simple,LBk8_00001,56930.0,NaN,NaN,NaN,230.9355984,0.0
1816,39_BCCWJ-ABC-at-simple,LBk8_00016,48880.0,NaN,NaN,NaN,180.4472506,0.0
1817,40_BCCWJ-ABC-at-simple,LBk9_00270,7580.0,NaN,NaN,NaN,217.4343161,1.0
1818,41_BCCWJ-ABC-at-simple,LBn1_00001,19230.0,NaN,NaN,NaN,312.058078,0.0
1819,42_BCCWJ-ABC-at-simple,LBe9_00006,19360.0,NaN,NaN,NaN,266.6054804,1.0
1820,43_BCCWJ-ABC-at-simple,LBm9_00043,4830.0,NaN,NaN,NaN,275.2351062,0.0
1821,44_BCCWJ-ABC-at-simple,LBa6_00004,34770.0,NaN,NaN,NaN,277.3873514,0.0
1822,45_BCCWJ-ABC-at-simple,LBe9_00208,74860.0,NaN,NaN,NaN,274.6645642,0.0
1823,46_BCCWJ-ABC-at-simple,LBl3_00036,21090.0,NaN,NaN,NaN,54.85408047,3.0
1824,47_BCCWJ-ABC-at-simple,LBo1_00020,45660.0,NaN,NaN,NaN,180.3741958,1.0
1825,48_BCCWJ-ABC-at-simple,LBh3_00125,75150.0,NaN,NaN,NaN,257.5910746,0.0
1826,49_BCCWJ-ABC-at-simple,LBn9_00073,8810.0,NaN,NaN,NaN,122.4941309,3.0
1827,50_BCCWJ-ABC-at-simple,LBl9_00125,23290.0,NaN,NaN,NaN,421.364875,0.0
1828,51_BCCWJ-ABC-at-simple,LBg9_00183,99580.0,NaN,NaN,NaN,207.1268989,1.0
1829,52_BCCWJ-ABC-at-simple,LBi1_00036,3530.0,NaN,NaN,NaN,153.1906316,1.0
1830,53_BCCWJ-ABC-at-simple,LBh3_00045,13430.0,NaN,NaN,NaN,286.9573621,0.0
1831,55_BCCWJ-ABC-at-simple,LBn2_00036,7480.0,NaN,NaN,NaN,335.0199464,0.0
1832,56_BCCWJ-ABC-at-simple,LBs9_00128,57750.0,False,LBb8_00002,94870.0,44.18422643,29.0
1833,57_BCCWJ-ABC-at-simple,LBg7_00051,590.0,NaN,NaN,NaN,243.1096179,1.0
1834,58_BCCWJ-ABC-at-simple,LBj9_00254,22660.0,NaN,NaN,NaN,360.1889561,0.0
1835,59_BCCWJ-ABC-at-simple,LBi9_00236,13060.0,NaN,NaN,NaN,359.6762472,1.0
1836,61_BCCWJ-ABC-at-simple,LBg9_00011,48740.0,NaN,NaN,NaN,84.17650348,1.0
1837,62_BCCWJ-ABC-at-simple,LBm9_00045,17910.0,NaN,NaN,NaN,321.325751,1.0
1838,63_BCCWJ-ABC-at-simple,LBl5_00044,54560.0,NaN,NaN,NaN,222.1515117,14.0
1839,64_BCCWJ-ABC-at-simple,LBe7_00010,84500.0,NaN,NaN,NaN,145.3603539,0.0
1840,65_BCCWJ-ABC-at-simple,NaN,NaN,NaN,LBjn_00022,12450.0,0.0,NaN
1841,66_BCCWJ-ABC-at-simple,LBf3_00088,44200.0,NaN,NaN,NaN,258.0494665,0.0
1842,67_BCCWJ-ABC-at-simple,LBd9_00089,1790.0,NaN,NaN,NaN,197.4838953,1.0
1843,68_BCCWJ-ABC-at-simple,LBon_00027,12440.0,NaN,NaN,NaN,147.470161,1.0
1844,69_BCCWJ-ABC-at-simple,LBa4_00017,22370.0,NaN,NaN,NaN,299.4461721,0.0
1845,70_BCCWJ-ABC-at-simple,LBm3_00131,76200.0,NaN,NaN,NaN,373.5071948,0.0
1846,71_BCCWJ-ABC-at-simple,LBm2_00001,7110.0,NaN,NaN,NaN,302.3677056,12.0
1847,72_BCCWJ-ABC-at-simple,LBb9_00148,51560.0,NaN,NaN,NaN,236.6781103,1.0
1848,73_BCCWJ-ABC-at-simple,LBg1_00028,7130.0,NaN,NaN,NaN,144.7791992,0.0
1849,74_BCCWJ-ABC-at-simple,LBe1_00030,71820.0,NaN,NaN,NaN,282.2060916,0.0
1850,75_BCCWJ-ABC-at-simple,LBl2_00011,6700.0,NaN,NaN,NaN,372.0407179,0.0
1851,76_BCCWJ-ABC-at-simple,LBe3_00084,35890.0,NaN,NaN,NaN,211.9611031,1.0
1852,77_BCCWJ-ABC-at-simple,LBm9_00116,69360.0,NaN,NaN,NaN,195.4989875,1.0
1853,79_BCCWJ-ABC-at-simple,LBh2_00062,43770.0,NaN,NaN,NaN,157.8379502,0.0
1854,80_BCCWJ-ABC-at-simple,LBo9_00240,36320.0,NaN,NaN,NaN,234.6783125,0.0
1855,81_BCCWJ-ABC-at-simple,LBm8_00003,6140.0,NaN,NaN,NaN,237.2822041,0.0
1856,82_BCCWJ-ABC-at-simple,LBh4_00018,58820.0,NaN,NaN,NaN,206.4160906,3.0
1857,83_BCCWJ-ABC-at-simple,LBh9_00165,45290.0,NaN,NaN,NaN,94.43795624,3.0
1858,84_BCCWJ-ABC-at-simple,LBh9_00191,26460.0,NaN,NaN,NaN,251.6264175,0.0
1859,85_BCCWJ-ABC-at-simple,LBf9_00187,42200.0,NaN,NaN,NaN,266.8438779,0.0
1860,86_BCCWJ-ABC-at-simple,LBi2_00003,20760.0,NaN,NaN,NaN,240.3098278,1.0
1861,87_BCCWJ-ABC-at-simple,LBh5_00005,60180.0,NaN,NaN,NaN,105.8622991,6.0
1862,88_BCCWJ-ABC-at-simple,LBg4_00007,54340.0,NaN,NaN,NaN,236.0509324,0.0
1863,90_BCCWJ-ABC-at-simple,LBh2_00010,4520.0,NaN,NaN,NaN,214.3127279,2.0
1864,91_BCCWJ-ABC-at-simple,LBn9_00206,78730.0,NaN,NaN,NaN,140.136501,1.0
1865,92_BCCWJ-ABC-at-simple,NaN,NaN,NaN,LBmn_00006,23760.0,0.0,NaN
1866,94_BCCWJ-ABC-at-simple,LBi2_00040,43880.0,NaN,NaN,NaN,343.1334663,0.0
1867,95_BCCWJ-ABC-at-simple,LBj2_00028,30.0,NaN,NaN,NaN,63.11986144,1.0
1868,97_BCCWJ-ABC-at-simple,LBkn_00025,11070.0,NaN,NaN,NaN,98.10339526,3.0
1869,98_BCCWJ-ABC-at-simple,LBn9_00111,19570.0,NaN,NaN,NaN,119.8137564,1.0
1870,99_BCCWJ-ABC-at-simple,LBg9_00126,20640.0,False,LBg9_00183,30790.0,48.75884391,19.0
1871,100_BCCWJ-ABC-at-simple,LBe0_00005,3980.0,NaN,NaN,NaN,87.70925198,0.0
1872,1_BCCWJ-ABC-au-simple,LBo3_00071,32670.0,NaN,NaN,NaN,281.7932489,1.0
1873,3_BCCWJ-ABC-au-simple,LBn9_00097,34280.0,NaN,NaN,NaN,132.8393917,8.0
1874,4_BCCWJ-ABC-au-simple,LBm9_00113,63350.0,NaN,NaN,NaN,311.8125916,0.0
1875,5_BCCWJ-ABC-au-simple,LBi7_00052,50350.0,NaN,NaN,NaN,288.7992458,2.0
1876,7_BCCWJ-ABC-au-simple,LBc7_00023,4060.0,False,LBo9_00117,39030.0,5.425986126,30.0
1877,8_BCCWJ-ABC-au-simple,LBk9_00269,118480.0,NaN,NaN,NaN,121.0963304,1.0
1878,9_BCCWJ-ABC-au-simple,LBo9_00196,8480.0,NaN,NaN,NaN,305.4499409,0.0
1879,10_BCCWJ-ABC-au-simple,LBf7_00022,15170.0,NaN,NaN,NaN,199.7820884,0.0
1880,13_BCCWJ-ABC-au-simple,LBl5_00017,64300.0,NaN,NaN,NaN,149.2209407,1.0
1881,14_BCCWJ-ABC-au-simple,LBd5_00023,42120.0,NaN,NaN,NaN,72.75565178,1.0
1882,16_BCCWJ-ABC-au-simple,LBk2_00050,59650.0,NaN,NaN,NaN,286.1563687,0.0
1883,17_BCCWJ-ABC-au-simple,LBg1_00008,53350.0,NaN,NaN,NaN,325.2887601,0.0
1884,18_BCCWJ-ABC-au-simple,LBo2_00027,42900.0,NaN,NaN,NaN,221.0206033,1.0
1885,21_BCCWJ-ABC-au-simple,LBk9_00187,95570.0,NaN,NaN,NaN,237.1647431,0.0
1886,22_BCCWJ-ABC-au-simple,LBe5_00006,950.0,NaN,NaN,NaN,300.3105673,0.0
1887,23_BCCWJ-ABC-au-simple,LBn9_00087,23620.0,NaN,NaN,NaN,140.0176544,5.0
1888,24_BCCWJ-ABC-au-simple,LBj2_00046,46400.0,NaN,NaN,NaN,154.669211,0.0
1889,26_BCCWJ-ABC-au-simple,LBh9_00191,67780.0,NaN,NaN,NaN,210.4593667,1.0
1890,27_BCCWJ-ABC-au-simple,LBn9_00193,30520.0,NaN,NaN,NaN,242.5185194,0.0
1891,28_BCCWJ-ABC-au-simple,LBm3_00039,12070.0,NaN,NaN,NaN,301.9723851,1.0
1892,30_BCCWJ-ABC-au-simple,LBj2_00041,17010.0,NaN,NaN,NaN,269.302904,0.0
1893,31_BCCWJ-ABC-au-simple,LBe9_00192,23510.0,NaN,NaN,NaN,332.256932,1.0
1894,32_BCCWJ-ABC-au-simple,LBm3_00004,1070.0,NaN,NaN,NaN,197.8906426,2.0
1895,33_BCCWJ-ABC-au-simple,LBg3_00043,10680.0,NaN,NaN,NaN,293.0479279,1.0
1896,34_BCCWJ-ABC-au-simple,LBa9_00111,17490.0,NaN,NaN,NaN,140.1532936,0.0
1897,35_BCCWJ-ABC-au-simple,LBh4_00022,17550.0,NaN,NaN,NaN,205.2493002,0.0
1898,36_BCCWJ-ABC-au-simple,LBl7_00015,15460.0,NaN,NaN,NaN,209.5056086,0.0
1899,37_BCCWJ-ABC-au-simple,LBh8_00006,16820.0,NaN,NaN,NaN,289.7584312,1.0
1900,38_BCCWJ-ABC-au-simple,LBh4_00033,39320.0,NaN,NaN,NaN,294.9096165,0.0
1901,39_BCCWJ-ABC-au-simple,LBl9_00098,48550.0,NaN,NaN,NaN,307.6748634,0.0
1902,41_BCCWJ-ABC-au-simple,LBo9_00164,42470.0,NaN,NaN,NaN,290.9169417,1.0
1903,42_BCCWJ-ABC-au-simple,LBd4_00012,88480.0,NaN,NaN,NaN,312.6103705,0.0
1904,43_BCCWJ-ABC-au-simple,LBl2_00042,10320.0,NaN,NaN,NaN,264.1786801,0.0
1905,44_BCCWJ-ABC-au-simple,LBd9_00131,4040.0,NaN,NaN,NaN,266.3067234,6.0
1906,45_BCCWJ-ABC-au-simple,LBl5_00017,43210.0,NaN,NaN,NaN,304.6816306,0.0
1907,46_BCCWJ-ABC-au-simple,LBe3_00029,5700.0,NaN,NaN,NaN,228.8282915,0.0
1908,47_BCCWJ-ABC-au-simple,LBf9_00028,50610.0,NaN,NaN,NaN,249.4004162,1.0
1909,48_BCCWJ-ABC-au-simple,LBj2_00063,6130.0,NaN,NaN,NaN,371.7997994,0.0
1910,49_BCCWJ-ABC-au-simple,LBo6_00006,12720.0,NaN,NaN,NaN,310.0580726,1.0
1911,50_BCCWJ-ABC-au-simple,LBg9_00126,29990.0,NaN,NaN,NaN,292.654427,0.0
1912,51_BCCWJ-ABC-au-simple,LBm2_00049,20070.0,NaN,NaN,NaN,359.1319461,0.0
1913,52_BCCWJ-ABC-au-simple,LBd9_00091,36620.0,NaN,NaN,NaN,294.3512118,0.0
1914,54_BCCWJ-ABC-au-simple,LBj9_00065,20020.0,NaN,NaN,NaN,307.7879742,1.0
1915,55_BCCWJ-ABC-au-simple,LBk4_00017,34320.0,NaN,NaN,NaN,296.6349066,0.0
1916,56_BCCWJ-ABC-au-simple,LBi2_00072,33980.0,NaN,NaN,NaN,127.639641,1.0
1917,57_BCCWJ-ABC-au-simple,LBi2_00047,18500.0,NaN,NaN,NaN,129.1175081,0.0
1918,58_BCCWJ-ABC-au-simple,LBb3_00011,67220.0,NaN,NaN,NaN,349.2732569,1.0
1919,59_BCCWJ-ABC-au-simple,LBk3_00059,22850.0,NaN,NaN,NaN,217.3037144,0.0
1920,60_BCCWJ-ABC-au-simple,LBc3_00051,76400.0,NaN,NaN,NaN,318.5142993,0.0
1921,61_BCCWJ-ABC-au-simple,LBc9_00020,20280.0,NaN,NaN,NaN,138.2625934,1.0
1922,62_BCCWJ-ABC-au-simple,LBj2_00018,27200.0,NaN,NaN,NaN,232.6991438,0.0
1923,63_BCCWJ-ABC-au-simple,LBg5_00019,22120.0,NaN,NaN,NaN,323.3729082,0.0
1924,64_BCCWJ-ABC-au-simple,LBe9_00208,41410.0,NaN,NaN,NaN,264.6835459,0.0
1925,65_BCCWJ-ABC-au-simple,NaN,NaN,NaN,LBon_00007,12660.0,0.0,NaN
1926,66_BCCWJ-ABC-au-simple,LBa9_00019,37960.0,NaN,NaN,NaN,364.2574725,1.0
